id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
815123,Mission,37.75110865,-122.4187323,$130.00 ,$928.00 ,,,$75.00 ,1,$0.00 ,7,15,2 weeks ago,,0,0,9,9,8,6/9/2015,2/14/2017,100,10,10,10,10,10,10,1,0.36
1388523,Mission,37.75526258,-122.4249664,"$4,000.00 ",$975.00 ,,,$50.00 ,1,$0.00 ,3,30,3 months ago,,27,57,87,362,40,8/25/2013,7/21/2016,94,10,9,10,10,10,9,2,0.91
765914,Mission,37.75691789,-122.4111644,$349.00 ,,,"$1,000.00 ",$100.00 ,1,$50.00 ,7,180,2 weeks ago,,30,60,90,365,20,11/17/2012,2/24/2017,98,10,10,10,10,9,9,1,0.38
225205,Mission,37.76096715,-122.4231305,$115.00 ,,,,,1,$15.00 ,2,21,today,,10,25,55,55,231,9/23/2011,3/19/2017,94,10,10,10,10,9,9,1,3.43
6795192,Mission,37.75849371,-122.4157999,$170.00 ,"$1,300.00 ","$5,000.00 ","$2,000.00 ",$85.00 ,1,$0.00 ,7,75,3 days ago,,17,26,56,56,3,12/18/2015,2/20/2016,100,10,9,10,10,10,10,1,0.19
5775177,Mission,37.74825404,-122.4176816,$115.00 ,,,,$50.00 ,1,$50.00 ,1,1125,2 months ago,,22,52,82,347,12,1/1/2016,1/1/2017,100,10,10,10,10,10,10,1,0.79
8907289,Mission,37.75267808,-122.4075329,$133.00 ,,,,$49.00 ,2,$50.00 ,1,30,yesterday,,10,37,67,67,97,12/11/2015,3/31/2017,99,10,10,10,10,10,10,2,6.08
13953008,Mission,37.76455721,-122.4239801,$232.00 ,,,,$50.00 ,1,$0.00 ,2,1125,5 months ago,,0,0,0,0,18,7/16/2016,11/12/2016,98,10,10,10,10,10,10,1,2.07
16232349,Mission,37.751588,-122.4187695,$100.00 ,,,,$20.00 ,1,$0.00 ,2,6,2 weeks ago,,0,0,16,16,0,,,,,,,,,,1,
8384398,Mission,37.75618418,-122.421447,$200.00 ,,,$200.00 ,$80.00 ,2,$80.00 ,1,1125,6 days ago,,0,4,4,4,23,12/23/2015,1/2/2017,98,10,10,10,10,10,10,1,1.48
223213,Mission,37.7569887,-122.4085638,$450.00 ,,"$4,200.00 ",$300.00 ,$100.00 ,1,$0.00 ,2,10,7 weeks ago,,28,58,88,363,0,,,,,,,,,,2,
16363397,Mission,37.76313587,-122.4079654,$80.00 ,,,,$40.00 ,1,$0.00 ,1,1125,yesterday,,0,8,8,8,2,2/27/2017,3/20/2017,100,10,9,10,10,9,8,1,1.71
5468024,Mission,37.74907405,-122.4124016,$99.00 ,,,,$25.00 ,1,$0.00 ,1,29,14 months ago,,0,0,0,0,88,3/4/2015,2/8/2016,92,10,9,10,10,9,9,2,3.47
1356129,Mission,37.75083547,-122.4234114,$145.00 ,$825.00 ,"$2,950.00 ","$1,000.00 ",$50.00 ,2,$0.00 ,2,365,5 days ago,,1,7,12,49,133,10/18/2013,3/21/2017,92,10,9,10,10,10,9,1,3.16
10710892,Mission,37.75857822,-122.4222351,$215.00 ,,,$500.00 ,$65.00 ,1,$0.00 ,3,4,7 months ago,,0,0,0,0,3,2/18/2016,5/15/2016,93,9,9,10,10,10,9,2,0.22
16178751,Mission,37.75913346,-122.4196755,$185.00 ,,,$200.00 ,$80.00 ,1,$0.00 ,2,1125,6 days ago,,0,2,2,13,5,1/15/2017,3/21/2017,100,10,10,10,10,10,10,1,1.92
15097007,Mission,37.75746793,-122.4125947,$350.00 ,,,,,1,$0.00 ,4,4,6 months ago,,29,59,89,89,0,,,,,,,,,,1,
16351934,Mission,37.76171887,-122.4234831,$175.00 ,,,,$40.00 ,1,$20.00 ,1,14,yesterday,,12,12,12,12,10,1/11/2017,3/24/2017,98,10,10,10,10,10,10,2,3.66
8564563,Mission,37.76867194,-122.4178576,$165.00 ,"$1,077.00 ",,$250.00 ,$86.00 ,2,$0.00 ,2,1125,yesterday,,0,0,0,0,22,12/28/2015,3/26/2017,96,10,10,10,10,9,9,1,1.43
6852699,Mission,37.76379548,-122.425448,$149.00 ,,,$200.00 ,,2,$20.00 ,1,1125,3 months ago,,0,0,0,0,23,7/2/2015,2/16/2017,99,10,10,10,10,10,10,1,1.08
6336315,Mission,37.77017333,-122.4215716,$240.00 ,,,$200.00 ,$100.00 ,2,$50.00 ,3,1125,7 months ago,,0,0,0,0,0,,,,,,,,,,1,
2074584,Mission,37.76025251,-122.4166307,$206.00 ,"$1,300.00 ","$3,500.00 ",,$60.00 ,1,$0.00 ,3,14,yesterday,,7,25,55,55,123,1/21/2014,3/5/2017,96,10,10,10,10,9,9,1,3.16
765739,Mission,37.75104087,-122.4186658,$575.00 ,,,$575.00 ,$150.00 ,10,$60.00 ,4,14,4 weeks ago,,0,0,0,12,7,1/3/2014,2/20/2017,100,10,10,10,10,10,10,1,0.18
9525911,Mission,37.76764528,-122.4239505,$120.00 ,,,,,1,$0.00 ,1,1125,a week ago,,24,54,84,359,14,2/15/2016,3/25/2017,100,10,10,10,10,10,10,2,1.02
11650390,Mission,37.75122694,-122.4183758,$74.00 ,,,$200.00 ,$30.00 ,1,$10.00 ,2,1125,11 months ago,,0,0,0,0,1,4/16/2016,4/16/2016,100,10,10,10,10,10,10,1,0.09
14773204,Mission,37.76667538,-122.4170325,$105.00 ,,,,,1,$25.00 ,2,1125,4 days ago,,11,39,69,331,36,9/5/2016,3/29/2017,94,10,10,10,10,9,9,3,5.14
5470034,Mission,37.76054446,-122.421676,$59.00 ,,,$100.00 ,$10.00 ,1,$5.00 ,2,20,25 months ago,,10,22,34,267,110,3/9/2015,3/22/2017,83,9,9,9,9,9,8,2,4.37
1814061,Mission,37.75110161,-122.4241432,$150.00 ,"$1,000.00 ","$4,250.00 ",$500.00 ,$100.00 ,1,$0.00 ,30,364,5 days ago,,30,60,71,282,6,1/5/2014,1/31/2017,100,10,10,10,10,10,10,1,0.15
2046807,Mission,37.76045876,-122.4190438,$149.00 ,,,,$50.00 ,1,$20.00 ,5,102,4 weeks ago,,1,1,1,92,78,3/31/2014,3/11/2017,89,9,9,10,10,9,9,1,2.13
486950,Mission,37.75311615,-122.4086315,$100.00 ,$700.00 ,"$3,000.00 ",,$150.00 ,1,$0.00 ,4,28,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
592883,Mission,37.75731078,-122.4095373,$75.00 ,$700.00 ,"$1,932.00 ","$2,400.00 ",$85.00 ,2,$35.00 ,1,180,1 week ago,,0,0,0,246,19,5/2/2013,10/25/2016,95,10,10,10,10,9,9,4,0.4
9350676,Mission,37.75174324,-122.4162526,$299.00 ,,,,$190.00 ,1,$25.00 ,3,1125,3 months ago,,30,60,90,365,1,12/7/2015,12/7/2015,,,,,,,,1,0.06
1093088,Mission,37.76777714,-122.4243382,$68.00 ,$460.00 ,"$1,700.00 ",,$12.00 ,1,$0.00 ,4,30,yesterday,,5,10,16,189,160,5/24/2013,3/15/2017,96,10,10,10,10,10,10,1,3.4
13725185,Mission,37.76121341,-122.4086907,$99.00 ,,,"$1,000.00 ",$50.00 ,2,$10.00 ,2,7,2 weeks ago,,6,6,6,6,0,,,,,,,,,,2,
2502127,Mission,37.75297177,-122.4128058,$211.00 ,"$1,500.00 ","$6,000.00 ",,$90.00 ,2,$35.00 ,2,29,3 months ago,,30,60,90,180,37,5/17/2014,1/2/2017,94,10,9,10,10,9,9,1,1.06
16231927,Mission,37.75833813,-122.4229128,$125.00 ,,,,,1,$0.00 ,2,1125,1 week ago,,3,3,3,3,7,12/28/2016,3/6/2017,100,10,10,10,10,10,9,1,2.19
2043364,Mission,37.76040329,-122.415501,$85.00 ,,,$300.00 ,$75.00 ,1,$0.00 ,10,18,15 months ago,,0,0,0,0,4,1/3/2015,10/29/2015,93,9,9,10,10,9,9,1,0.15
2010572,Mission,37.75753955,-122.4106128,$97.00 ,,,,$25.00 ,1,$30.00 ,3,45,today,,24,42,72,72,33,1/16/2014,3/9/2017,92,9,9,9,9,9,9,1,0.84
176092,Mission,37.75271742,-122.4093401,$117.00 ,$725.00 ,"$2,300.00 ",$400.00 ,$60.00 ,2,$0.00 ,3,60,today,,3,8,12,21,234,7/26/2011,3/22/2017,98,10,10,10,10,9,10,1,3.38
5107706,Mission,37.76059363,-122.4185532,$500.00 ,,,,,1,$0.00 ,1,1125,27 months ago,,0,0,0,0,0,,,,,,,,,,1,
10153977,Mission,37.74851144,-122.4172331,$65.00 ,,,,$25.00 ,1,$0.00 ,2,1125,14 months ago,,0,0,0,0,1,2/15/2016,2/15/2016,20,2,2,4,4,8,2,1,0.07
8105974,Mission,37.75842278,-122.4119598,$318.00 ,,,"$1,000.00 ",$120.00 ,2,$0.00 ,3,1125,6 days ago,,14,44,74,74,7,9/2/2015,10/7/2016,97,10,10,10,10,10,10,1,0.36
6974923,Mission,37.75996482,-122.4179394,$150.00 ,,,,,1,$0.00 ,1,1125,21 months ago,,0,0,0,0,0,,,,,,,,,,1,
9219530,Mission,37.76403193,-122.4248225,$75.00 ,,,,,1,$0.00 ,3,1125,14 months ago,,0,0,0,0,3,11/19/2015,1/3/2016,93,10,9,10,8,10,9,1,0.18
9884258,Mission,37.74964663,-122.4175526,$100.00 ,,,,,2,$20.00 ,1,1125,3 months ago,,0,0,0,0,3,12/25/2015,1/15/2016,80,8,5,10,10,10,9,1,0.19
7400895,Mission,37.76945631,-122.4227033,$285.00 ,,,,$75.00 ,1,$0.00 ,3,1125,3 days ago,,28,58,88,88,12,2/6/2016,2/8/2017,98,10,10,10,10,10,10,1,0.85
9448855,Mission,37.7682995,-122.4253431,$375.00 ,,,$400.00 ,$200.00 ,3,$100.00 ,3,1125,9 months ago,,0,0,0,0,0,,,,,,,,,,1,
7974287,Mission,37.7644722,-122.418478,$89.00 ,,,,$50.00 ,1,$0.00 ,3,1125,18 months ago,,0,0,0,0,2,8/27/2015,9/30/2015,100,10,9,10,10,10,10,1,0.1
13622506,Mission,37.76896906,-122.4108756,$150.00 ,,,,$25.00 ,2,$25.00 ,2,1125,3 weeks ago,,4,31,61,336,31,8/14/2016,3/27/2017,98,10,10,10,10,9,9,1,4.01
17316289,Mission,37.7594018,-122.4181344,$125.00 ,,,,,1,$0.00 ,1,1125,4 weeks ago,,0,14,44,44,0,,,,,,,,,,1,
58756,Mission,37.75991582,-122.4191283,$127.00 ,,,,,1,$0.00 ,5,14,6 months ago,,0,0,0,0,2,12/15/2010,10/30/2016,100,10,10,10,10,10,10,1,0.03
1892956,Mission,37.75446376,-122.4224758,$75.00 ,,,,,1,$20.00 ,3,40,3 days ago,,0,0,7,181,46,2/15/2014,3/26/2017,93,10,10,10,10,10,10,2,1.21
8973469,Mission,37.74984557,-122.4239428,"$1,500.00 ",,,,,1,$0.00 ,1,1125,16 months ago,,0,0,0,0,0,,,,,,,,,,1,
15150231,Mission,37.7614406,-122.4213018,$139.00 ,,,,$60.00 ,1,$50.00 ,1,1125,4 weeks ago,,3,10,16,106,2,12/8/2016,2/12/2017,70,7,6,10,10,9,7,1,0.52
3695452,Mission,37.75327879,-122.4118102,$69.00 ,,,,,1,$20.00 ,1,1125,7 months ago,,0,0,0,0,2,9/22/2016,9/25/2016,100,10,10,10,10,8,10,1,0.31
9481209,Mission,37.75017197,-122.41734,$65.00 ,,,,$20.00 ,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,4,11/23/2015,2/13/2016,95,10,10,10,10,10,9,2,0.24
13085830,Mission,37.74936883,-122.4223664,$110.00 ,,,,$25.00 ,1,$0.00 ,1,5,2 months ago,,0,0,0,0,2,6/13/2016,9/2/2016,80,10,8,10,10,10,10,1,0.2
1403992,Mission,37.7660067,-122.4183305,$148.00 ,"$1,100.00 ","$3,999.00 ",$100.00 ,$100.00 ,1,$0.00 ,5,90,18 months ago,,0,0,0,183,0,,,,,,,,,,1,
3419211,Mission,37.74866918,-122.4213935,$165.00 ,$950.00 ,"$4,100.00 ",,$80.00 ,1,$0.00 ,4,365,15 months ago,,0,0,0,0,3,8/9/2014,11/20/2015,93,10,9,9,9,9,10,1,0.09
273452,Mission,37.76864954,-122.42457,$189.00 ,"$1,100.00 ","$3,200.00 ",$200.00 ,$75.00 ,2,$25.00 ,2,90,2 months ago,,3,29,29,261,5,4/14/2012,3/31/2013,95,9,9,10,10,10,9,1,0.08
5008402,Mission,37.76601194,-122.4229685,$150.00 ,,,,$75.00 ,1,$20.00 ,2,14,2 weeks ago,,0,0,0,183,6,1/19/2015,3/26/2015,96,10,10,10,9,9,10,2,0.22
10586068,Mission,37.75845746,-122.4086654,$250.00 ,,,$500.00 ,$95.00 ,1,$0.00 ,2,30,today,,9,10,12,12,38,1/27/2016,3/23/2017,96,10,10,10,10,9,10,3,2.64
13802791,Mission,37.757922,-122.4141182,$250.00 ,,,$200.00 ,$100.00 ,1,$0.00 ,3,28,2 weeks ago,,0,0,0,0,23,7/17/2016,3/10/2017,97,10,10,10,10,10,9,1,2.65
8213336,Mission,37.75877365,-122.4108145,$120.00 ,"$1,300.00 ",,,$60.00 ,1,$0.00 ,2,1125,14 months ago,,0,0,0,0,1,9/18/2015,9/18/2015,100,10,10,10,10,8,10,1,0.05
2502368,Mission,37.74979106,-122.4087655,$99.00 ,$735.00 ,,,$35.00 ,1,$0.00 ,2,14,yesterday,,15,45,75,347,5,5/20/2014,5/24/2015,100,10,10,10,10,9,10,1,0.14
7492644,Mission,37.76573017,-122.4209976,$158.00 ,"$1,100.00 ",,,,1,$0.00 ,7,1125,20 months ago,,0,0,0,0,1,8/16/2015,8/16/2015,100,10,10,10,10,10,10,1,0.05
3079665,Mission,37.76058002,-122.4254066,$100.00 ,"$1,100.00 ","$5,000.00 ",$200.00 ,$125.00 ,1,$25.00 ,2,1125,today,,4,34,64,64,35,5/30/2014,1/25/2017,95,10,10,10,10,10,9,3,1.01
470686,Mission,37.7673056,-122.4254201,$125.00 ,,,$250.00 ,$35.00 ,1,$20.00 ,1,28,today,,27,33,33,33,177,6/17/2012,3/19/2017,98,10,10,10,10,10,10,2,3.03
3194136,Mission,37.75884751,-122.4059452,$80.00 ,$400.00 ,"$1,800.00 ",,,1,$20.00 ,6,1125,6 weeks ago,,0,0,0,0,0,,,,,,,,,,3,
12906085,Mission,37.76845419,-122.4216172,$69.00 ,,,$175.00 ,$29.00 ,1,$15.00 ,1,30,today,,28,58,86,86,13,6/15/2016,10/8/2016,69,7,6,9,9,9,7,4,1.34
8597092,Mission,37.75696962,-122.4076487,$85.00 ,,,,,1,$15.00 ,2,1125,yesterday,,12,12,12,12,10,10/19/2015,3/26/2017,84,9,8,10,10,9,9,1,0.56
1060442,Mission,37.74847017,-122.417238,$200.00 ,"$1,400.00 ","$4,000.00 ",,$100.00 ,2,$0.00 ,2,2,today,,0,3,9,235,31,9/23/2013,1/1/2017,96,10,9,10,10,9,9,2,0.72
6913294,Mission,37.75597989,-122.4152521,$115.00 ,,,$250.00 ,,2,$10.00 ,3,1125,3 weeks ago,,21,51,54,54,23,6/23/2015,9/19/2016,95,9,10,10,10,9,9,1,1.06
9776134,Mission,37.77037944,-122.4222524,$95.00 ,,,,$30.00 ,1,$0.00 ,3,1125,5 months ago,,0,0,0,0,6,2/12/2016,11/16/2016,97,10,10,10,10,9,9,1,0.43
12266463,Mission,37.76725835,-122.4223948,$194.00 ,,,$298.00 ,$85.00 ,1,$0.00 ,30,1125,today,,20,30,60,60,27,5/8/2016,2/6/2017,95,10,10,10,10,10,9,1,2.45
17574877,Mission,37.76006538,-122.4186564,$215.00 ,,,$500.00 ,$20.00 ,1,$0.00 ,2,1125,a week ago,,3,15,29,103,0,,,,,,,,,,1,
1928125,Mission,37.75454377,-122.4111001,$155.00 ,$950.00 ,"$3,400.00 ",$750.00 ,$95.00 ,1,$0.00 ,28,1125,5 days ago,,0,28,28,167,21,11/18/2013,1/3/2017,97,10,10,10,10,9,10,1,0.51
9726878,Mission,37.75469124,-122.4226532,$800.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
2304925,Mission,37.75239589,-122.4129407,$45.00 ,$500.00 ,"$1,800.00 ",,$20.00 ,1,$15.00 ,2,30,2 months ago,,0,0,0,0,4,2/24/2014,2/12/2017,95,10,9,10,10,9,10,1,0.11
212297,Mission,37.7674576,-122.4232362,$120.00 ,,,$500.00 ,$50.00 ,2,$100.00 ,3,29,2 months ago,,17,40,65,340,114,7/7/2012,3/11/2017,92,10,9,10,10,9,9,1,1.98
11069241,Mission,37.75796429,-122.4197255,$150.00 ,,,,$75.00 ,1,$0.00 ,2,1125,9 months ago,,0,0,0,0,3,4/29/2016,5/9/2016,100,10,9,9,10,10,9,1,0.27
748256,Mission,37.75495392,-122.4168309,$110.00 ,,,,$30.00 ,1,$10.00 ,1,1125,4 days ago,,7,35,59,331,383,11/12/2012,3/28/2017,97,10,10,10,10,9,10,2,7.17
8088394,Mission,37.76400671,-122.4175282,$400.00 ,"$2,500.00 ",,,$150.00 ,4,$0.00 ,2,14,15 months ago,,0,0,0,0,0,,,,,,,,,,1,
2557977,Mission,37.74991628,-122.4082173,$135.00 ,$870.00 ,,,$40.00 ,1,$0.00 ,3,14,today,,13,13,13,13,79,12/23/2014,3/31/2017,99,10,10,10,10,10,10,2,2.85
3985721,Mission,37.75243517,-122.4152028,$100.00 ,"$1,021.00 ",,,,1,$0.00 ,1,1125,12 months ago,,0,0,0,0,13,9/29/2014,4/24/2016,92,10,9,10,10,9,9,1,0.43
13249335,Mission,37.75219564,-122.4170061,$100.00 ,,,,,1,$0.00 ,3,1125,6 weeks ago,,0,0,0,0,3,6/19/2016,10/11/2016,80,10,9,10,10,9,9,2,0.31
17791068,Mission,37.75465229,-122.4101758,$200.00 ,,,,,1,$0.00 ,4,1125,a week ago,,2,2,2,2,0,,,,,,,,,,2,
16673580,Mission,37.75767012,-122.4174079,$70.00 ,,,,$40.00 ,1,$10.00 ,2,1125,a week ago,,1,2,9,9,6,1/16/2017,3/26/2017,97,10,10,10,10,10,10,3,2.34
4500244,Mission,37.75742313,-122.4236494,$145.00 ,$975.00 ,,"$1,500.00 ",$110.00 ,1,$0.00 ,4,1125,3 weeks ago,,1,26,52,327,9,11/25/2014,2/27/2017,93,10,10,10,9,10,10,1,0.31
715543,Mission,37.76374505,-122.4124976,$180.00 ,"$1,200.00 ",,$500.00 ,$100.00 ,2,$25.00 ,3,8,2 days ago,,0,0,0,92,4,11/26/2012,9/4/2014,100,10,9,10,10,10,9,1,0.08
4926230,Mission,37.75750508,-122.4235015,$200.00 ,,,,,1,$0.00 ,1,1125,never,,0,0,0,0,0,,,,,,,,,,1,
12905241,Mission,37.76173049,-122.4256579,"$1,750.00 ",,,"$5,000.00 ",$200.00 ,1,$0.00 ,3,1125,2 months ago,,29,59,89,364,0,,,,,,,,,,1,
16117102,Mission,37.75522798,-122.4179171,$450.00 ,,,,,1,$0.00 ,2,4,3 months ago,,30,60,90,90,0,,,,,,,,,,1,
4295657,Mission,37.75886312,-122.423116,$300.00 ,,,,$100.00 ,4,$50.00 ,5,1125,5 weeks ago,,0,0,0,0,7,11/29/2014,7/30/2016,100,10,10,10,10,10,9,1,0.25
224579,Mission,37.75631937,-122.404779,$150.00 ,"$1,200.00 ","$4,000.00 ",$500.00 ,$100.00 ,2,$30.00 ,2,1125,yesterday,,1,11,26,289,24,9/22/2011,3/11/2017,98,10,10,10,10,9,10,2,0.36
3042598,Mission,37.74852106,-122.4212581,$126.00 ,$851.00 ,"$2,606.00 ","$1,300.00 ",$120.00 ,1,$100.00 ,3,160,yesterday,,0,28,58,333,22,5/24/2014,1/29/2017,87,9,8,9,10,9,8,1,0.63
9465129,Mission,37.75574133,-122.4115589,$100.00 ,,,,,1,$0.00 ,1,1125,13 months ago,,0,0,0,0,1,11/19/2015,11/19/2015,100,10,10,10,10,10,10,1,0.06
7351575,Mission,37.76012321,-122.4250197,$99.00 ,,,,$35.00 ,1,$0.00 ,3,1125,1 week ago,,0,0,11,11,10,8/7/2015,9/14/2016,98,10,10,10,10,10,10,2,0.5
6600081,Mission,37.75300435,-122.403943,$85.00 ,,,$100.00 ,$35.00 ,1,$35.00 ,5,90,today,,2,32,62,62,94,6/15/2015,3/31/2017,99,10,10,10,10,9,10,2,4.29
7679171,Mission,37.75298744,-122.4242477,$150.00 ,,,,$80.00 ,1,$0.00 ,3,1125,7 months ago,,0,0,0,0,9,8/25/2015,9/17/2016,96,10,10,9,10,10,10,1,0.46
4730033,Mission,37.77002888,-122.4237134,$255.00 ,,,$750.00 ,$75.00 ,1,$0.00 ,2,1125,2 weeks ago,,29,59,89,252,32,3/17/2015,3/26/2017,94,10,9,10,10,9,9,1,1.28
13282475,Mission,37.75112586,-122.4230647,$150.00 ,,,$250.00 ,$60.00 ,1,$0.00 ,2,14,today,,4,24,43,121,41,6/23/2016,3/24/2017,98,10,10,10,10,10,9,2,4.33
9350318,Mission,37.75498191,-122.4193609,$65.00 ,,,,,1,$0.00 ,1,1125,15 months ago,,0,0,0,0,3,11/15/2015,11/23/2015,87,9,7,10,10,10,9,1,0.18
10496718,Mission,37.75992683,-122.408211,$300.00 ,,,,$100.00 ,1,$0.00 ,3,1125,4 months ago,,0,0,0,0,0,,,,,,,,,,1,
9759420,Mission,37.74905921,-122.4182666,$700.00 ,,,,$100.00 ,1,$0.00 ,5,1125,3 months ago,,0,0,0,0,3,5/31/2016,1/22/2017,93,9,10,10,9,9,10,1,0.29
14756524,Mission,37.7690889,-122.4239827,$34.00 ,,,,,1,$0.00 ,15,1125,4 months ago,,0,0,0,0,0,,,,,,,,,,2,
6466197,Mission,37.75695181,-122.4116516,$240.00 ,"$1,430.00 ","$5,050.00 ","$1,000.00 ",$150.00 ,2,$25.00 ,4,1125,2 weeks ago,,17,37,62,152,45,7/20/2015,3/13/2017,95,10,10,10,10,9,9,2,2.17
4614763,Mission,37.75300727,-122.4040496,$175.00 ,,"$5,500.00 ",$250.00 ,$75.00 ,2,$30.00 ,3,1125,today,,17,47,77,77,180,12/14/2014,3/6/2017,98,10,10,10,10,9,10,2,6.42
15346313,Mission,37.75646678,-122.4164391,$275.00 ,,,$100.00 ,$100.00 ,1,$0.00 ,4,20,today,,0,0,0,31,12,10/17/2016,3/19/2017,98,10,10,10,10,10,10,1,2.14
8670481,Mission,37.75349384,-122.4195855,$600.00 ,,,"$1,500.00 ",$190.00 ,6,$50.00 ,2,1125,today,,17,37,62,62,68,10/28/2015,3/29/2017,98,10,10,10,10,10,9,1,3.9
15424616,Mission,37.75317766,-122.4244942,$42.00 ,,,,$25.00 ,2,$25.00 ,30,1125,3 days ago,,8,38,59,59,16,11/4/2016,1/15/2017,95,10,10,10,10,10,10,9,3.2
10136162,Mission,37.76052871,-122.4090437,$225.00 ,,,$500.00 ,$80.00 ,1,$0.00 ,3,4,12 months ago,,0,0,0,0,0,,,,,,,,,,1,
7350876,Mission,37.76108383,-122.425571,$149.00 ,$900.00 ,,,$35.00 ,1,$0.00 ,3,1125,1 week ago,,0,0,11,11,6,8/13/2015,5/16/2016,90,10,9,10,10,10,9,2,0.3
4155983,Mission,37.76848691,-122.4206638,$125.00 ,,,,$25.00 ,1,$0.00 ,2,14,a week ago,,14,26,56,331,27,9/24/2014,3/27/2017,99,10,10,10,10,9,10,2,0.88
17682872,Mission,37.74981207,-122.4150952,$50.00 ,,,$100.00 ,,1,$0.00 ,4,60,4 days ago,,0,9,9,9,1,3/26/2017,3/26/2017,100,10,10,10,10,10,10,1,1
10365512,Mission,37.75769932,-122.4200553,$115.00 ,,,$500.00 ,$100.00 ,1,$0.00 ,7,1125,2 weeks ago,,12,12,12,134,0,,,,,,,,,,2,
2665028,Mission,37.75781911,-122.4108124,$165.00 ,,"$3,900.00 ",$500.00 ,,1,$0.00 ,20,95,5 weeks ago,,0,0,29,33,17,7/25/2014,2/17/2017,99,10,10,10,10,10,10,1,0.52
16083525,Mission,37.75603488,-122.4112037,$500.00 ,,,,,1,$0.00 ,1,1,2 weeks ago,,22,52,82,351,1,1/12/2017,1/12/2017,100,10,10,10,10,10,10,2,0.37
6924852,Mission,37.76673598,-122.4240911,$120.00 ,,"$2,600.00 ","$1,000.00 ",$70.00 ,1,$0.00 ,7,1125,today,,8,8,16,291,2,8/23/2015,9/24/2016,100,10,10,10,10,10,10,1,0.1
10807858,Mission,37.74947188,-122.4185612,$300.00 ,,,$100.00 ,$80.00 ,1,$0.00 ,3,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
3376895,Mission,37.74923178,-122.4190466,$80.00 ,$524.00 ,"$1,300.00 ",$150.00 ,$20.00 ,1,$20.00 ,1,1125,today,,3,12,18,288,97,7/3/2014,3/16/2017,95,10,10,10,10,9,9,2,2.9
7481897,Mission,37.76117256,-122.4190939,$108.00 ,,,,$15.00 ,1,$15.00 ,1,1125,20 months ago,,0,0,0,0,0,,,,,,,,,,2,
14948841,Mission,37.7572341,-122.4150385,$650.00 ,,,$400.00 ,$250.00 ,1,$0.00 ,2,1125,2 weeks ago,,12,26,40,119,20,10/8/2016,3/19/2017,98,10,10,10,10,9,9,1,3.39
17590812,Mission,37.76873486,-122.4245731,$100.00 ,,,,$82.00 ,1,$25.00 ,1,7,today,,11,18,37,37,3,3/20/2017,3/31/2017,100,10,10,10,10,10,10,3,3
3385880,Mission,37.76952227,-122.4228934,$250.00 ,"$1,178.00 ",,$100.00 ,$80.00 ,4,$25.00 ,2,365,2 months ago,,0,0,0,0,10,8/28/2014,8/8/2016,93,9,9,10,10,8,9,1,0.32
7596529,Mission,37.75123663,-122.4104629,$550.00 ,,,$500.00 ,$100.00 ,5,$50.00 ,3,29,a week ago,,13,26,39,53,9,10/12/2015,3/15/2017,93,10,10,10,10,9,9,1,0.5
1223107,Mission,37.75862868,-122.4117893,$126.00 ,"$1,175.00 ","$3,800.00 ",$500.00 ,$48.00 ,1,$10.00 ,3,29,today,,27,57,87,87,60,7/23/2013,3/16/2017,95,10,10,10,10,10,9,1,1.33
5007820,Mission,37.76485673,-122.4251007,$341.00 ,"$3,500.00 ",,$200.00 ,$130.00 ,5,$0.00 ,2,180,today,,28,58,88,88,51,3/18/2015,3/22/2017,89,10,9,9,9,10,9,2,2.05
6433637,Mission,37.74961855,-122.4209382,$75.00 ,,,,,1,$0.00 ,5,20,22 months ago,,0,0,0,0,3,5/30/2015,6/13/2015,93,10,9,9,10,10,10,1,0.13
9857891,Mission,37.76867917,-122.4225395,$275.00 ,,,,$75.00 ,2,$30.00 ,1,30,4 weeks ago,,0,0,16,286,21,1/22/2016,3/15/2017,99,10,10,10,10,10,10,1,1.44
10660277,Mission,37.76740115,-122.4224661,$95.00 ,,,,$50.00 ,1,$25.00 ,2,1125,2 months ago,,0,27,57,57,7,4/2/2016,10/23/2016,100,10,10,10,10,9,10,2,0.57
14969237,Mission,37.75186531,-122.4194602,$140.00 ,,,,$75.00 ,1,$0.00 ,3,1125,4 weeks ago,,0,0,0,0,2,10/7/2016,11/15/2016,100,10,10,,10,,,1,0.34
27028,Mission,37.76097556,-122.4215808,$199.00 ,"$9,999.00 ","$9,999.00 ",,$60.00 ,2,$75.00 ,1,29,a week ago,,0,0,0,31,7,5/4/2015,7/5/2015,94,10,10,9,9,9,9,2,0.3
8595828,Mission,37.7615163,-122.4082127,$120.00 ,,,$250.00 ,$25.00 ,1,$0.00 ,1,1125,16 months ago,,0,0,0,0,2,10/5/2015,10/12/2015,100,9,10,10,10,10,9,1,0.11
